,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,2.64569411277771,0.024641372940211712,0.001199960708618164,0.00039982799980422667,"['sigmoid', 'identity']",0.01,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06765466446280156,-0.0665593863731413,-0.05984890726642025,-0.062007876962610335,-0.06541396015007823,-0.06429695904301033,0.0029211475813948336,43
15,2.6560205936431887,0.03185081480912758,0.0010010719299316407,0.0006323409164600861,"['sigmoid', 'identity']",0.1,0.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0}",-0.009325858793160521,-0.0034134595015002946,-0.0028349844329383284,-0.012715861006743259,-0.005041527981287961,-0.006666338343126073,0.0037833920160912082,4
16,2.6467018604278563,0.03129379828864683,0.0005007743835449219,0.0006337301204030613,"['sigmoid', 'identity']",0.1,0.0001,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.0001}",-0.006405630548181128,-0.011987295268926848,-0.003482179789902296,-0.0029824270181124397,-0.010755955317819525,-0.007122697588588448,0.00368169166819575,7
17,2.645472002029419,0.02039317719280904,0.0010000228881835937,0.0006324853985666457,"['sigmoid', 'identity']",0.1,0.001,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.001}",-0.0086637034312134,-0.005325860058059097,-0.007157434537427803,-0.009797257550512351,-0.007319175256723771,-0.007652686166787284,0.0015094347135688833,9
18,2.661350965499878,0.05645511174846881,0.0010010719299316407,1.3006383606897217e-06,"['sigmoid', 'identity']",0.1,0.01,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.01}",-0.022438719425286476,-0.0216833589941544,-0.021081414327980094,-0.02159366353002727,-0.022166248501659703,-0.02179268095582159,0.0004720969939081618,26
19,2.77828049659729,0.008690523796159347,0.0008013725280761718,0.00040069047741102986,"['sigmoid', 'identity']",0.1,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.1}",-0.08689904064201237,-0.08603583594613781,-0.06082555670173655,-0.08126820602769637,-0.06803503866427586,-0.07661273559637179,0.010383527326884379,49
20,2.775450897216797,0.036282067865285254,0.0009011268615722656,0.0004907437578051376,"['relu', 'identity']",0.0001,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.05150073394233064,-0.11145216649525257,-0.08921533347257568,-0.14670272814067112,-0.12078029076009617,-0.10393025056218522,0.0320479980969892,57
21,2.802096891403198,0.04084613625070437,0.0012026786804199218,0.00024569265821683725,"['relu', 'identity']",0.0001,0.0001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.0001}",-0.08893400966357394,-0.1133059759495894,-0.21905947988400243,-0.1620959926696628,-0.28185975629613047,-0.17305104289259182,0.07031539492257502,60
22,2.8260629177093506,0.01870299544858144,0.0012000560760498046,0.0007483027507443648,"['relu', 'identity']",0.0001,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.07364802359825097,-0.02595056698224042,-0.14931226339000248,-0.10937441510839861,-0.14878040659712993,-0.10141313513520447,0.04704650355346106,55
23,2.8260221004486086,0.015548381468766566,0.0012008190155029298,0.0004013064073065031,"['relu', 'identity']",0.0001,0.01,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.01}",-0.05068368111126627,-0.0944695234284395,-0.0521871444359917,-0.08894915618180299,-0.03398002661852459,-0.064053906355205,0.02353254949983799,42
24,2.856532335281372,0.010814596728656633,0.0013995170593261719,0.0004901744278295543,"['relu', 'identity']",0.0001,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.14790821536051016,-0.09619823177153045,-0.15530928808666736,-0.08444042508181955,-0.09705022539708497,-0.11618127713952249,0.029361201548500335,58
25,2.829531717300415,0.01927763020793786,0.001000690460205078,1.3266017668956333e-06,"['relu', 'identity']",0.001,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.02534190767531614,-0.018975680599873725,-0.05545174358044804,-0.03316615003357325,-0.0232284143172895,-0.031232779241300135,0.012956117080596644,35
26,2.853788375854492,0.029988350048160507,0.0012011051177978516,0.00040033367329996976,"['relu', 'identity']",0.001,0.0001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.0001}",-0.03198809416313357,-0.02398258094947597,-0.0248154796948213,-0.05577738347367941,-0.029852023334234926,-0.03328311232306903,0.011641669677835718,36
27,2.8587220191955565,0.014073729145731757,0.001101207733154297,0.0006643051594227348,"['relu', 'identity']",0.001,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.030057608133718633,-0.027915915374744436,-0.035618015237431785,-0.03968041435405565,-0.044452842359952754,-0.035544959091980646,0.006078997290992484,38
28,2.842301034927368,0.011794551989119821,0.0012004852294921875,0.00040004453383464793,"['relu', 'identity']",0.001,0.01,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.01}",-0.01830847745292929,-0.015144585539232067,-0.0350350129893148,-0.02330410860640331,-0.032025783374119994,-0.02476359359239989,0.007675485568722678,29
29,2.859013891220093,0.020328781543714387,0.0011017322540283203,0.00020076616847784705,"['relu', 'identity']",0.001,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.022082939698007988,-0.02487676942629186,-0.02124792345757336,-0.018335950514119726,-0.02689571677688936,-0.02268785997457646,0.002962291178213089,28
30,2.8517406463623045,0.030517349033464407,0.0011009693145751954,0.00020089333395542728,"['relu', 'identity']",0.01,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.006239208391051394,-0.008024598794174881,-0.006082710894740579,-0.0080826776957827,-0.005180556073499649,-0.00672195036984984,0.0011459524487857258,5
31,2.915915298461914,0.06868146290681557,0.0013004302978515624,0.0004002352677448344,"['relu', 'identity']",0.01,0.0001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.0001}",-0.007358262086212539,-0.00851691333483938,-0.005944803060045107,-0.007610693881569763,-0.006553575749772398,-0.007196849622487837,0.0008855858093636165,8
32,2.9626699447631837,0.13568808554365383,0.0012001991271972656,0.00039982814197388157,"['relu', 'identity']",0.01,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.006031672808016567,-0.009052599749587371,-0.006983393939496509,-0.010256475739621155,-0.006298264030515217,-0.007724481253447363,0.0016506847806054728,10
33,3.0609960079193117,0.15780766629510268,0.001604604721069336,0.0004862594797142326,"['relu', 'identity']",0.01,0.01,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.01}",-0.015089335221304933,-0.014759895083821311,-0.014180795961525852,-0.012477240812651504,-0.012435002084854018,-0.013788453832831523,0.0011261468869861054,21
34,2.8414763450622558,0.018218507022516796,0.001199483871459961,0.00039958990843580515,"['relu', 'identity']",0.01,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06539813442872816,-0.06596195974727123,-0.058320042536961464,-0.05702155268695206,-0.06373262068258219,-0.062086862016499024,0.0037023159398795946,40
35,2.8604034900665285,0.016292868357145895,0.0012026309967041015,0.0006798104230522535,"['relu', 'identity']",0.1,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0}",-0.004005551621598151,-0.0064129449978846745,-0.00196531328097681,-0.009124374022603809,-0.008268045109897105,-0.0059552458065921104,0.0026579229405895716,3
36,2.8286859512329103,0.02143174923987808,0.0010998249053955078,0.0002013488588937606,"['relu', 'identity']",0.1,0.0001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.0001}",-0.006354473548227442,-0.01806250177479377,-0.003537820685065204,-0.0065873033565123,-0.006752641710541205,-0.008258948215027984,0.005041608614883051,14
37,2.8966975688934324,0.044846376988003235,0.0008014202117919922,0.00040071510986033584,"['relu', 'identity']",0.1,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.001}",-0.007295106277736155,-0.010113820448683215,-0.006477866318132206,-0.012262611781250498,-0.006951147560480886,-0.008620110477256592,0.0022194264399595875,16
38,2.874515724182129,0.03520272646076523,0.0011260509490966797,0.00019596481495891564,"['relu', 'identity']",0.1,0.01,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.01}",-0.022294246515569372,-0.022560487531145146,-0.01994191817302002,-0.022260627926610547,-0.021566464766500402,-0.021724748982569094,0.0009501044356143458,25
39,2.8508785247802733,0.037184142103019166,0.0010000228881835937,0.0006326359180865346,"['relu', 'identity']",0.1,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.1}",-0.07147902345121704,-0.08600594322115196,-0.07862904389949334,-0.06583710010128835,-0.06808211036671592,-0.07400664420797332,0.007397028789359883,46
40,2.8543212890625,0.03270730388549909,0.0013007164001464845,0.00039978175217595237,"['elu', 'identity']",0.0001,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.022052017541810177,-0.04201257912063734,-0.05963027034163115,-0.15389751436519436,-0.06293439407031334,-0.06810535508791726,0.045300338518766796,44
41,2.8509518623352053,0.01727645084099966,0.0009003639221191406,0.0004905840238051552,"['elu', 'identity']",0.0001,0.0001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.0001}",-0.13881765075794214,-0.07169817663008826,-0.06845998605268863,-0.04765544669849774,-0.04697933130989485,-0.07472211828982232,0.0336418273764517,48
42,2.851681137084961,0.020905124478002864,0.0009007453918457031,0.000662645708792329,"['elu', 'identity']",0.0001,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.06688150356733434,-0.07516226668318043,-0.07546538802878974,-0.2054046063047303,-0.0903446059251531,-0.10265167410183759,0.05193052238162021,56
43,2.830841541290283,0.00948253628303913,0.0009999752044677734,9.536743164062499e-08,"['elu', 'identity']",0.0001,0.01,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.01}",-0.022733787847856332,-0.09369028936787545,-0.13328357856841383,-0.1545813639874466,-0.08373481665321009,-0.09760476728496045,0.04545915172142973,54
