,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.826283979415893,0.6479520801256746,0.0010784149169921875,0.0014825547013475637,"['sigmoid', 'identity']",0.0001,0.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.05866242795798668,-0.052564823206267486,-0.09853374937113969,-0.20621773135587546,-0.12377845344812222,-0.10795143706787831,0.05566423500999405,30
1,5.725346469879151,0.29760527923878494,0.0015271663665771484,0.0030543327331542963,"['sigmoid', 'identity']",0.0001,0.001,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.14814753228272132,-0.2654497113185092,-0.07936401277584192,-0.18555833021138504,-0.10752108822935988,-0.15720813496356348,0.06500857930408431,36
2,6.77878999710083,0.5081085286572075,0.0008940219879150391,0.0011140847120372365,"['sigmoid', 'identity']",0.0001,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.03186704053996297,-0.15486123570265778,-0.07541002973737179,-0.14075792960002245,-0.10053612623411136,-0.10068647236282527,0.04453237478558096,28
3,7.7534263134002686,0.5678179560218964,0.0031112194061279296,0.0029269899496339883,"['sigmoid', 'identity']",0.0001,10.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 10}",-0.11486597448173123,-0.08992912899887216,-0.12188915581435937,-0.12241048378880987,-0.10640218431068331,-0.11109938547889117,0.012073033917201681,31
4,14.48707356452942,4.089352312495083,0.0011223793029785157,0.0014166038016506066,"['sigmoid', 'identity']",0.001,0.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.053680218943440286,-0.03528629293501661,-0.021571826041129918,-0.028232700406704465,-0.026584707593177197,-0.03307114918389369,0.01120142457023177,14
5,15.68320689201355,2.7551814087230926,0.006419563293457031,0.0034764410821143676,"['sigmoid', 'identity']",0.001,0.001,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.030710833299499352,-0.023940583091497533,-0.022952738760854335,-0.01711886182984253,-0.020772209860210767,-0.0230990453683809,0.004468683598283536,9
6,9.387217664718628,4.796104316702214,0.0015208721160888672,0.0030417442321777344,"['sigmoid', 'identity']",0.001,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.023195314031156374,-0.03342480332637925,-0.016884347790840127,-0.019565596639815164,-0.03059384406718857,-0.024732781171075895,0.006333479535467129,10
7,16.195542335510254,1.9179192181019622,0.0032031059265136717,0.0039363481932155175,"['sigmoid', 'identity']",0.001,10.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 10}",-0.08700395184244972,-0.08603353998577394,-0.07861938073473329,-0.081380239292626,-0.08402288876188958,-0.0834120001234945,0.003073923421581187,23
8,16.250553178787232,0.980536016762666,0.0024187564849853516,0.003230056425991068,"['sigmoid', 'identity']",0.01,0.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.006575960434820267,-0.007435733869335183,-0.00771635143724744,-0.006774072072090049,-0.006605542805495464,-0.00702153212379768,0.0004662949033605195,1
9,16.351421070098876,1.840547156471247,0.0,0.0,"['sigmoid', 'identity']",0.01,0.001,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.010668707430325872,-0.006923288353666571,-0.007660958756993329,-0.007520039404062904,-0.006109085138630161,-0.0077764158167357685,0.0015461065961994993,3
10,14.218624305725097,0.5673524940116131,0.003125286102294922,0.006250572204589844,"['sigmoid', 'identity']",0.01,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06811491183078873,-0.06169174119468464,-0.06013739821479034,-0.06081089551593048,-0.0647762694989252,-0.06310624325102387,0.002965104610369013,16
11,13.876344013214112,0.945339101707834,0.003124094009399414,0.006248188018798828,"['sigmoid', 'identity']",0.01,10.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 10}",-0.08707476006078817,-0.08605963108883412,-0.07865061512835365,-0.08126797112332707,-0.0839185882206845,-0.0833943131243975,0.0030967232638035116,21
12,14.449139165878297,0.9942930490154377,0.0046424388885498045,0.004961475334712164,"['relu', 'identity']",0.0001,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.1934702260100415,-0.11521405683931545,-0.0703576033736615,-0.11833068288257259,-0.2696572077579684,-0.1534059553727119,0.07029285039951468,35
13,14.733366012573242,0.612807827964152,0.005175638198852539,0.006601457256431244,"['relu', 'identity']",0.0001,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.0869972979084907,-0.13016621763332975,-0.14759720854840783,-0.08842121035168002,-0.02684530359895751,-0.09600544760817317,0.04183410317139852,27
14,14.590907430648803,0.8172000695032318,0.0063441753387451175,0.006100449172865649,"['relu', 'identity']",0.0001,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.08785996516014567,-0.13469322625100802,-0.06814307446822278,-0.05788783555662242,-0.0636047367545258,-0.08243776763810493,0.028006262339345382,20
