,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,param_model__n_hidden,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
69,0.1931441307067871,0.00738535395794131,0.0009998321533203126,1.1680077279964343e-07,"['relu', 'softmax']",0.0001,0.01,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.01, 'model__n_hidden': [25, 2]}",0.9230769230769231,0.8901098901098901,0.8681318681318682,0.8241758241758241,0.8571428571428571,0.8725274725274724,0.033040211820599824,162
70,0.20218772888183595,0.011707577895079563,0.0009007453918457031,0.0004906614042066429,"['relu', 'softmax']",0.0001,0.01,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.01, 'model__n_hidden': [50, 2]}",0.9120879120879121,0.8901098901098901,0.8461538461538461,0.978021978021978,0.9340659340659341,0.9120879120879121,0.04395604395604395,137
71,0.2069758415222168,0.00873090287571425,0.0006011486053466797,0.000490837687886841,"['relu', 'softmax']",0.0001,0.01,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.01, 'model__n_hidden': [100, 2]}",0.945054945054945,0.8791208791208791,0.8791208791208791,0.9560439560439561,0.9120879120879121,0.9142857142857144,0.03215107436995121,134
72,0.18402414321899413,0.008760703445266445,0.00070037841796875,0.0006004892064848987,"['relu', 'softmax']",0.0001,0.1,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.1, 'model__n_hidden': [25, 2]}",0.8901098901098901,0.8241758241758241,0.8901098901098901,0.8791208791208791,0.8131868131868132,0.8593406593406593,0.03361990888083154,169
73,0.19908432960510253,0.013733691740808768,0.0008005142211914062,0.0004002578206813822,"['relu', 'softmax']",0.0001,0.1,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.1, 'model__n_hidden': [50, 2]}",0.9560439560439561,0.8571428571428571,0.8791208791208791,0.7802197802197802,0.8791208791208791,0.8703296703296705,0.056205326824371106,164
74,0.2072524070739746,0.005366491299845854,0.0006006240844726562,0.0004904084695879576,"['relu', 'softmax']",0.0001,0.1,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.0001, 'model__llambda': 0.1, 'model__n_hidden': [100, 2]}",0.9230769230769231,0.9010989010989011,0.8571428571428571,0.8791208791208791,0.9560439560439561,0.9032967032967033,0.03433076780618313,145
75,0.1890850067138672,0.008074060733909165,0.00040001869201660155,0.0004899208473093903,"['relu', 'softmax']",0.001,0.0,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0, 'model__n_hidden': [25, 2]}",0.9560439560439561,0.9230769230769231,0.945054945054945,0.9560439560439561,0.9120879120879121,0.9384615384615385,0.017855029460738386,129
76,0.19357428550720215,0.013697593517856045,0.000800180435180664,0.0004000902282460696,"['relu', 'softmax']",0.001,0.0,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0, 'model__n_hidden': [50, 2]}",0.9560439560439561,0.967032967032967,0.9120879120879121,0.989010989010989,0.978021978021978,0.9604395604395604,0.026556144996911158,60
77,0.20709671974182128,0.008620342600483189,0.0007017135620117187,0.000601397099729629,"['relu', 'softmax']",0.001,0.0,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0, 'model__n_hidden': [100, 2]}",0.9560439560439561,0.978021978021978,0.945054945054945,0.967032967032967,0.978021978021978,0.9648351648351647,0.01281527888976988,39
78,0.20427708625793456,0.01770985144455272,0.0008001327514648438,0.0004000668872379857,"['relu', 'softmax']",0.001,0.0001,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.0001, 'model__n_hidden': [25, 2]}",0.945054945054945,0.967032967032967,0.945054945054945,0.945054945054945,0.967032967032967,0.9538461538461538,0.010766987880365633,91
